code,"name","lat","lon","families"
kalo1262,"Kalou",-3.93985,142.217,"Sepik, Sepik Tama, Mayo-Pasi, Yimin-Bel"
yinh1234,"Yinhawangka",-22.9178,117.5628,"Pama-Nyungan, South-West Pama-Nyungan, Pilbara, Ngayarda, Central Ngayarda, Panytyima-Yinhawangka"
west1506,"Western Lalu",24.73,98.9,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Ni-Li-Kazhouish, Lisoid, Nuclear Lisoid, Lisu-Laluba-Lavu, Laluba-Lavu, Lalo, Greater Lalo, Core Lalo, Central-Western Lalo"
yawa1260,"Yawanawa",-8.87563,288.1801,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Headwaters Pano, Yaminawa Complex"
wudi1238,"Wuding-Luquan Yi",25.48,102.48,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Ni-Li-Kazhouish, Southeastern Ngwi, Nisoid, Nuclear Nisoid, Nasu-Nosu, Nesu-Nasu, Nasu-Gepu"
yawu1244,"Yawuru",-18.004,122.693,"Nyulnyulan, Eastern Nyulnyulan, Yawuric"
xish1235,"Xishanba Lalo",24.8709,100.711,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Ni-Li-Kazhouish, Lisoid, Nuclear Lisoid, Lisu-Laluba-Lavu, Laluba-Lavu, Lalo, Greater Lalo, Core Lalo, Central-Western Lalo"
wume1235,"Wumeng Nasu",27.574,103.646,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Ni-Li-Kazhouish, Southeastern Ngwi, Nisoid, Nuclear Nisoid, Nasu-Nosu, Nesu-Nasu, Nesu"
yawa1258,"Yawarawarga",-26.7334,140.871,"Pama-Nyungan, Karnic, Central Karnic, Western Central Karnic, Yandruwandhic"
yaga1262,"Yagara",-27.87648,152.46028,"Pama-Nyungan, East Queensland Border Pama Nyungan, Yagara-Jandai"
yard1234,"Yardliyawarra",-29.79543,141.77353,"Pama-Nyungan, Yarli-Baagandji, Yarli"
yinw1236,"Yinwum",-12.52068956,142.7036225,"Pama-Nyungan, Paman, Northern Pama"
yuuy1234,"Yuu-Yuu",-34.098823177692,140.99932761004,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Lower Murray, Upper Riverland"
yabu1234,"Yabula Yabula",-35.76116,145.23209,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Eastern Victoria, Yorta Yorta"
jirj1239,"Jir'jorond",-14.83,141.83,"Pama-Nyungan, Paman, Southwest Pama, Coastal Southwest Paman, Yir-Yoront"
yaus1235,"Yau (Sandaun Province)",-3.52064,142.04228,"Nuclear Torricelli, Wapei-Palei, Central Torricelli, Wapeic, Yau-Yis"
ayiz1244,"Ayizi",25,103.7,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Ni-Li-Kazhouish, Southeastern Ngwi, Nisoid, Nuclear Nisoid, Nasu-Nosu, Nesu-Nasu, Nasu-Gepu, Unclassified Nasu-Gepu"
emab1235,"E'ma Buyang",23.604572,106.030277,"Tai-Kadai, Kadaic, Eastern Kra, Buyang, Northern Buyang"
zokh1238,"Zokhuo",23.8,104.8,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Ni-Li-Kazhouish, Southeastern Ngwi, Highland Phula, Phowa, Hlepho-Phukha, Khlula-Zokhuo"
sier1250,"Sierra de Juárez Zapotec",17.4219,263.3809,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Northern Core Zapotec, Sierra Juarezic"
sanj1284,"Western Tlacolula Valley Zapotec",17.0332,263.4033,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Western Valley Zapotec"
ocot1244,"Ocotlán Zapotec",16.8258,263.2737,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Western Valley Zapotec, Extended Ocotepec Zapotec"
cajo1238,"Cajonos Zapotec",17.1427,263.6648,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Northern Core Zapotec, Cajonosic"
yare1249,"Yareni Zapotec",17.3406,263.2948,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Northern Core Zapotec, Sierra Juarezic"
ayoq1235,"Ayoquesco Zapotec",16.6633,263.1425,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec"
zagh1240,"Beria",17.4842,23.4626,"Saharan, Eastern Saharan"
zang1255,"Zangwal",10.2284,9.74694,"Afro-Asiatic, Chadic, West Chadic, West Chadic B, West Chadic B.3, South Bauchi East, Guruntumic, Tala-Sho-Zangwal, Tala-Zamwar"
isth1244,"Isthmus Zapotec",16.4548,265.1556,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Western Valley Zapotec, Extended Ocotepec Zapotec"
zara1247,"Zaramo",-6.87705,38.9258,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Northeast Coastal Bantu, Ruvu, East Ruvu, Central East Ruvu, Kutu-Zaramo"
zana1238,"Zanaki",-2.26367,34.0542,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu, East Nyanza, Nyanza Mara, South Mara, Southwest Mara"
zauz1238,"Zauzou",26.4572,98.8634,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Nusoish"
miah1235,"Cuixtla-Xitla Zapotec",16.2197,263.3353,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Miahuatecano, Miahuateco"
ozol1235,"Ozolotepec Zapotec",16.04,263.6314,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Miahuatecano, Miahuateco"
zapo1437,"Zapotec",16.6523560650267,263.11882955061,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan"
aloa1235,"Aloápam Zapotec",17.4137,263.2562,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Northern Core Zapotec, Sierra Juarezic"
rinc1236,"Rincón Zapotec",17.4451,263.6856,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Northern Core Zapotec, Rinconic"
sant1450,"Santo Domingo Albarradas Zapotec",17.0345,263.719,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec"
taba1268,"Tabaa Zapotec",17.2822,263.7223,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Northern Core Zapotec, Cajonosic"
zang1248,"Zangskari",33.2397,77.4013,"Sino-Tibetan, Bodic, Bodish, Early Old Tibetan, Western Archaic Tibetan, Kenhatic"
yatz1235,"Yatzachi Zapotec",17.1869,263.716,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Northern Core Zapotec, Cajonosic"
mitl1236,"Mitla Zapotec",16.86849,263.70566,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec"
xada1235,"Xadani Zapotec",15.8822,263.9682,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Cisyautepequeño"
zays1235,"Zayse-Zergulla",5.83747,37.3409,"Ta-Ne-Omotic, Ometo, East Ometo"
zari1242,"Zari",9.71269,9.40332,"Afro-Asiatic, Chadic, West Chadic, West Chadic B, West Chadic B.3, South Bauchi West, Southwest South Bauchi, Zakse-Saya"
cent2098,"Central Berawan",3.97194,114.565,"Austronesian, Malayo-Polynesian, North Borneo Malayo-Polynesian, North Sarawakan, Berawan-Lower Baram, Berawan, Central-East Berawan"
east2486,"East Berawan",3.96098,114.606,"Austronesian, Malayo-Polynesian, North Borneo Malayo-Polynesian, North Sarawakan, Berawan-Lower Baram, Berawan, Central-East Berawan"
blis1239,"Blissymbols",NA,NA,"Artificial Language"
batu1260,"Batui",-1.254442,122.487151,"Austronesian, Malayo-Polynesian, Celebic, Greater Eastern Celebic, Eastern Celebic, Saluan-Banggai, Western Saluan-Banggai, Saluanic, Batui-Saluan"
west2564,"West Berawan",3.9815,114.528,"Austronesian, Malayo-Polynesian, North Borneo Malayo-Polynesian, North Sarawakan, Berawan-Lower Baram, Berawan"
coat1244,"Coatecas Altas Zapotec",16.5609,263.2664,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Macrocoatecano"
cent2009,"Central Hongshuihe Zhuang",23.95,108,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Northern Daic-Sek, Northern Daic, Northern Tai, Hongshui He, Western Hongshui He"
ngaz1238,"Ngazidja Comorian",-11.6129,43.36,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Northeast Coastal Bantu, Coastal NEC Bantu, Mijikenda-Pokomo-Comorian, Comorian Bantu"
zeeu1238,"Zeeuws",51.4981,3.85428,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, Macro-Dutch, Middle-Modern Dutch, Modern Dutch, Southwestern Dutch, Zeeuwic"
zena1237,"Zenag",-6.93858,146.546,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Huon Gulf, South Huon Gulf linkage, Buang linkage, Mumeng, Zenag-Patep"
east2363,"Eastern Hongshuihe Zhuang",23.7,109,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Northern Daic-Sek, Northern Daic, Northern Tai, Hongshui He, Western Hongshui He"
zena1248,"Zenaga",16.82,-16.1711,"Afro-Asiatic, Berber, Western Berber"
nucl1379,"Kinga",-9.35868,34.2321,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Southern Tanzania Highlands Bantu, Kinga-Magoma"
guib1245,"Guibei Zhuang",24.9,108.1,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Northern Daic-Sek, Northern Daic, Northern Tai"
stan1324,"Standard Moroccan Tamazight",32.7415,-2.40872,"Afro-Asiatic, Berber, Kabyle-Atlas Berber, Atlas Berber, Central Moroccan Berber"
minz1236,"Minz Zhuang",23.33,105.5,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Central-Southwestern Tai, Debao-Jingxi-Nung"
guib1244,"Guibian Zhuang",24.3,106.2,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Northern Daic-Sek, Northern Daic, Northern Tai, Yei Zhuang"
mago1248,"Magori",-10.2321,149.26,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Papuan Tip linkage, Peripheral Papuan Tip linkage, Central Papuan Oceanic, Oumic, Magoric"
nort3180,"Northern Daic",23.2329842371808,107.556561775656,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Northern Daic-Sek"
zhab1238,"Zhaba",30.7416,100.983,"Sino-Tibetan, Burmo-Qiangic, Na-Qiangic, Qiangic"
daiz1235,"Dai Zhuang",23.4,104.4,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Central-Southwestern Tai, Wenma-Southwestern Tai"
zhir1238,"Zhire",9.55,7.93,"Atlantic-Congo, Volta-Congo, Benue-Congo, Benue-Congo Plateau, Western Benue-Congo Plateau, Northwestern Benue-Congo Plateau, Hyamic, Zhiric"
nong1247,"Nong Zhuang",23.6,104.75,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Central-Southwestern Tai, Debao-Jingxi-Nung"
zhoa1238,"Zhoa",6.53614,10.16651,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, West Ring, Aghemic"
ziaa1250,"Zia",-7.95814,147.579,"Nuclear Trans New Guinea, Greater Binanderean, Binanderean, North Binanderean"
zimb1247,"Zimbabwe Sign Language",-17.9128,31.0216,"Sign Language, L1 Sign Language"
zima1244,"Zimakani",-7.3701,141.452,"Anim, Marind-Boazi-Yaqai, Boazi"
zial1235,"Zialo",8.43,-9.51,"Mande, Western Mande, Manding-Kpelle, Southwest Mande, Mende-Loma, Mende-Bandi, Bandi-Zialo"
mesm1239,"Mesme",9.28888,15.7018,"Afro-Asiatic, Chadic, Masa, South Masa"
zinz1238,"Zinza",-2.64132,32.1755,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu, West Nyanza"
ziri1239,"Ziriya",10.5218,8.72792,"Atlantic-Congo, Volta-Congo, Benue-Congo, Kainji, Central Kainji, Basa-Eastern Kainji, Eastern Kainji, Jos, Northern Jos, Sheni-Ziriya"
zigu1244,"Zigula-Mushungulu",-5.61864,38.41138,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Northeast Coastal Bantu, Ruvu, West Ruvu, Seuta, Zigua-Nguu"
zizi1238,"Zizilivakan",10.4689,13.5233,"Afro-Asiatic, Chadic, Biu-Mandara, South Biu-Mandara, Bataic, Gudeic, Gude-Jimi-Zizilivakan"
kaim1241,"Kaimbulawa",-5.65447,122.538,"Austronesian, Malayo-Polynesian, Celebic, Greater Eastern Celebic, Eastern Celebic, Southeastern Celebic, Muna-Buton, Nuclear Muna-Buton, Munan, Munic"
samo1299,"Samoyed Koibal",55.07,94.83,"Uralic, Samoyedic, Kamas-Selkup, Kamas-Koibal"
kadu1254,"Kadu",24.2042,95.6332,"Sino-Tibetan, Brahmaputran, Jingpho-Luish, Luish, Chakpa-Kadu-Ganan, Kado"
kogu1234,"Koguryo",NA,NA,"Unclassifiable"
kara1289,"Karankawa",28.9082,263.5144,""
gana1267,"Ganaan",24.2042,95.6332,"Sino-Tibetan, Brahmaputran, Jingpho-Luish, Luish, Chakpa-Kadu-Ganan, Kado"
kott1239,"Kott-Assan",55,94,"Yeniseian, Southern Yeniseian"
saop1235,"São Paulo Kaingáng",-21.771882,309.570151,"Nuclear-Macro-Je, Je, Je Meridional, Kaingang-Xokleng, Kaingangic"
zakh1243,"Zakhring",28.129,97.022,"Sino-Tibetan, Kman-Meyor"
kita1247,"Kitan",44.3773,115.986,"Mongolic-Khitan"
kaur1267,"Kaurna",-34.34966141,138.4800794,"Pama-Nyungan, Arandic-Thura-Yura, Thura-Yura, Core Thura Yura, Southern Thura-Yura"
krev1234,"Krevin",59.3802,28.6235,"Uralic, Finnic, Coastal Finnic, Neva, Central Finnic, Votic"
liuj1238,"Liujiang Zhuang",24.2,109.25,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Northern Daic-Sek, Northern Daic, Northern Tai, Lianshan-Liujiang"
mala1479,"Central Malay",1.85856,103,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Nuclear Malayic, Greater Riau-Johoric"
lian1252,"Lianshan Zhuang",24.5,112.05,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Northern Daic-Sek, Northern Daic, Northern Tai, Lianshan-Liujiang"
liuq1235,"Liuqian Zhuang",24.1,109.75,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Northern Daic-Sek, Northern Daic, Northern Tai, Hongshui He"
mand1416,"Manda (Australia)",-13.6481,129.885,"Western Daly, Maranunggu-Ame-Manda, Ame-Manda"
zimb1251,"Zimba",-4.013,26.6083,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Greater Lega, Mituku-Lega, Songola-Binja"
marg1253,"Margany",-26.789,144.892,"Pama-Nyungan, Greater Maric, Guwa-Maric, Maric, Southern Maric, Margany-Gunya"
mari1422,"Maridan",-14.0542,130.079,"Western Daly, Bringen, Marithielic"
mang1382,"Mangerr",-12.2391,132.973,"Giimbiyu"
mfin1238,"Mfinu",-4.26573,16.2559,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie"
mart1254,"Marti Ke",-14.0058,129.837,"Western Daly, Bringen, Maringarr-Matige"
mako1250,"Makolkol",-4.87995,151.709,"Baining, Unclassified Baining"
nege1240,"Negeri Sembilan Malay",2.66503,102.291,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Nuclear Malayic, Northern Sumatra Malay, Kerinci-Minangkabau, Minangkabauic"
mari1421,"Maridjabin",-13.8754,129.844,"Western Daly, Bringen, Marithielic"
mand1417,"Mandandanyi",-26.573,148.978,"Pama-Nyungan, Greater Maric, Guwa-Maric, Maric, Southern Maric"
madn1237,"Madngele",-13.9479,130.6,"Eastern Daly"
mari1417,"Marimanindji",-14.1788,130.561,"Western Daly, Bringen"
mban1268,"Mbangwe",-2.28729,13.5956,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Ngomic, Nuclear Ngomic"
molo1257,"Molo",10.793,33.5677,"Eastern Jebel, Aka-Kelo-Molo"
mpuo1241,"Mbuun",-5.21134,19.4269,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended"
mitu1240,"Mituku",-1.57031,25.104,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Greater Lega, Mituku-Lega, Mitukuic"
mara1386,"Maranunggu",-13.6754,130.12,"Western Daly, Maranunggu-Ame-Manda"
mbes1238,"Mbesa",1.6207,22.8389,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Keleic"
mari1419,"Maringarr",-14.3819,130.25,"Western Daly, Bringen, Maringarr-Matige"
muru1266,"Muruwari",-28.9618,146.546,"Pama-Nyungan, Southeastern Pama-Nyungan, New South Wales Pama-Nyungan, Muruwaric"
mbar1253,"Rimanggudhinma",-14.529,143.789,"Pama-Nyungan, Paman, Lamalamic"
mbod1238,"Mbo (Democratic Republic of Congo)",1.11602,28.018,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Keleic, Kele-Poke, So-Poke, So-Lebonya, Lebonya, Bantu D33, Budu-Ndaka-Mbo, Ndaka-Mbo"
bomi1238,"Bomitaba",1.70044,17.3733,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Likouala-Sangha, Impfondoic"
mari1423,"Mariyedi",-13.7687,129.876,"Western Daly, Bringen, Marithielic"
mban1263,"Mbandja",3.98003,19.4455,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Ubangi, Bandaic, Nuclear Bandaic"
zang1249,"Zan Gula",10.5885,19.1416,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Bua-Kim-Day, Adamawa Bua, Inland Bua, Goulaic, Zan-Kulaalic"
zand1248,"Zande",4.62047,26.7157,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Ubangi, Zandic, Zande-Nzakara"
mang1378,"Mang",21.4305,102.133,"Austroasiatic, Mangic"
mana1248,"Manangkari",-11.361,132.352,"Unattested, Iwaidjan Proper (Unattested)"
mang1416,"Mangas",10.0839,9.76103,"Afro-Asiatic, Chadic, West Chadic, West Chadic B, West Chadic B.3, South Bauchi East, Boghomic, Kir-Mangas"
copa1236,"Central-South Chiapas Zoque",17.2157,266.6817,"Mixe-Zoque, Zoque, Chiapas-Jitotolteco Zoque, Chiapas Zoque"
chim1300,"Chimalapa Zoque",16.6543,265.3087,"Mixe-Zoque, Zoque"
zouu1235,"Zou",24.0649,93.9253,"Sino-Tibetan, Kuki-Chin-Naga, Kuki-Chin, Peripheral Kuki-Chin, Northeastern Kuki-Chin, Sizangic"
asun1236,"Asunción Mixtepec Zapotec",16.8762,263.1296,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec"
taba1264,"Tabasco Zoque",18.1713,266.9032,"Mixe-Zoque, Zoque, Gulf Zoque, Texistepec-Ayapa Zoque"
rayo1235,"Northeast Chiapas Zoque",17.2953,266.8994,"Mixe-Zoque, Zoque, Chiapas-Jitotolteco Zoque, Chiapas Zoque"
fran1266,"Northern Chiapas Zoque",17.3654,266.6367,"Mixe-Zoque, Zoque, Chiapas-Jitotolteco Zoque, Chiapas Zoque"
lach1250,"Lachiguiri Zapotec",16.5772,264.4633,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Transyautepecan, Northeast Yautepec"
yaut1235,"Yautepec Zapotec",16.44147,264.07175,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Miahuatecano"
choa1237,"Choapan Zapotec",17.4371,264.1344,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Northern Core Zapotec"
sout3005,"Southeastern Ixtlán Zapotec",17.2588,263.3801,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Northern Core Zapotec, Sierra Juarezic"
peta1247,"Petapa Zapotec",16.8023,264.8882,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Transyautepecan, Northeast Tehuantepec"
sanp1261,"San Pedro Quiatoni Zapotec",16.7608,263.9101,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec"
guev1238,"Guevea De Humboldt Zapotec",16.7312,264.6359,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Transyautepecan, Northeast Tehuantepec"
toto1308,"Totomachapan Zapotec",16.8554,262.9176,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, West Zapotec"
sant1451,"Santa María Quiegolani Zapotec",16.033,263.9514,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Cisyautepequeño"
quia1235,"Quiavicuzas Zapotec",16.7565,264.3239,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Transyautepecan, Northeast Yautepec"
tlac1240,"Tlacolulita Zapotec",16.2971,264.2586,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Macrocoatecano, Amatecano"
lach1249,"Lachixío Zapotec",16.7215,263.0682,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, West Zapotec, West-Central West Zapotec"
mixt1426,"Mixtepec Zapotec",16.1724,263.7628,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Cisyautepequeño, Mixtepec-Quioquitani-Quieri Zapotec"
sant1447,"Santa Inés Yatzechi Zapotec",16.8842,263.2473,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Western Valley Zapotec, Extended Ocotepec Zapotec, Tilquiapanic"
amat1238,"Amatlán Zapotec",16.2707,263.5997,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Macrocoatecano, Amatecano"
elal1235,"El Alto Zapotec",16.8742,263.0013,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, West Zapotec, West-Central West Zapotec"
zoog1238,"Zoogocho Zapotec",17.2016,263.6567,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Northern Core Zapotec, Cajonosic"
sant1452,"Santiago Xanica Zapotec",15.8836,263.7814,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Cisyautepequeño"
coat1243,"Coatlán Zapotec",16.1463,263.2317,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Macrocoatecano, Coatecano, Coatlan-Loxicha Zapotec"
sanv1242,"San Vicente Coatlán Zapotec",16.2817,263.1333,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Macrocoatecano, Coatecano"
yala1267,"Yalálag Zapotec",17.2134,263.7817,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Northern Core Zapotec, Cajonosic"
chic1274,"Chichicapan Zapotec",16.8459,263.4514,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec, Western Valley Zapotec"
zani1235,"Zaniza Zapotec",16.6804,262.7124,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Papabuco"
sanb1241,"San Baltazar Loxicha Zapotec",16.0409,263.238,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Macrocoatecano, Coatecano, Coatlan-Loxicha Zapotec"
maza1294,"Mazaltepec Zapotec",17.1547,263.1209,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec"
texm1235,"Texmelucan Zapotec",16.49197,262.91053,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Papabuco"
